"06_3928A_1x.cov","06_3928A_cov.sum","06_3928A_cov.sd","P17777_1x.cov","P17777_cov.sum","P17777_cov.sd"
"PITG_21591",1045,48301,13.7652018661482,1045,61035,11.0254040121128
"PITG_21593",1784,45559,11.5238903037168,1782,55541,16.0488014571862
"PITG_21595",1718,100362,16.1254171580909,1718,108027,13.482533811946
"PITG_21596",1816,118659,14.9162585922589,1816,128113,11.3378379026254
"PITG_21597",1385,87541,13.2181819273868,1385,109329,9.71555944470278
"PITG_21598",1836,108047,14.4884283170555,1836,139370,12.4413171036148
"PITG_21599",1744,103966,24.0839934017767,1744,125879,21.4965012124785
"PITG_21600",1281,73618,24.3572536681556,1279,83565,26.4375109690988
"PITG_21601",5258,190079,11.0646843890995,5258,211570,11.4172664226404
"PITG_21602",3234,97829,10.0060015222929,3236,116357,9.2415246726597
"PITG_21606",1098,34084,7.45292567098297,1094,37800,13.4502874347928
"PITG_21607",1505,44840,9.10609511723713,1503,44349,12.1684852380404
"PITG_21610",735,31900,15.8735894753848,735,38084,18.6992122469606
"PITG_21615",756,17408,7.84109322181585,649,2305,3.01237824978653
"PITG_21617",2339,72252,9.28045956816936,1259,14978,8.07060931682148
"PITG_21618",821,25301,12.2616094513689,821,49427,14.8359743426557
"PITG_21619",927,47404,16.7774661454708,927,57458,18.0478044063
"PITG_21620",1135,65452,10.4234892371804,1135,81526,12.0958415656877
"PITG_21621",429,20243,12.1827096706117,429,27093,6.39213998833581
"PITG_21623",822,50180,18.7822396253994,822,35760,17.7177591100558
"PITG_21626",4435,298027,29.1844205043048,4434,363805,26.9739549728019
"PITG_21627",752,33630,16.2861134668414,752,26720,7.87411221657011
"PITG_21628",251,7786,15.6050736915378,260,6715,13.0970849918459
"PITG_21634",804,25172,19.9438034424327,786,19939,19.8278003994457
"PITG_21638",1635,51511,10.259744921636,1635,75561,14.7941743080032
"PITG_21639",1088,61935,14.4619212488846,1088,67593,18.6239044016502
"PITG_21640",926,19341,7.18836100948507,926,25484,6.37894426164519
"PITG_21641",1927,81146,17.3107730714135,877,30822,22.5313206269201
"PITG_21642",463,21339,8.21351559185256,463,31034,13.3405798751477
"PITG_21643",650,42343,13.0221864633721,650,42746,12.1694199740838
"PITG_21644",1747,111804,21.4575153761489,1747,109335,16.3543293151156
"PITG_21645",345,16146,20.8411210250647,137,151,0.572911132277096
"PITG_21646",1098,20319,6.57142700510496,690,5471,6.1905823746318
"PITG_21648",1819,51096,12.432108564194,1819,76285,15.605349781696
"PITG_21649",1867,48208,18.4611090630612,1866,77075,21.0418374229888
"PITG_21650",1164,43415,8.18012795836595,1164,46854,11.6862002481898
"PITG_21651",502,17981,10.5295425084499,502,20154,9.53835535201377
"PITG_21652",780,38708,19.5178956486434,780,32318,14.0404483237312
"PITG_21653",1167,43002,7.92493482458794,1167,50251,10.1203648602887
"PITG_21654",244,2733,5.39362519471001,233,1864,3.70533054738142
"PITG_21656",727,18227,20.1081428206864,800,32960,22.2106199721988
"PITG_21657",712,18715,11.4585568464972,102,370,1.36919462952404
"PITG_21658",4189,173111,20.8792931235376,3432,71509,21.9168954611352
"PITG_21659",409,11507,5.70466009882178,409,14823,5.89845374279761
"PITG_21660",1930,27754,10.909960625138,2091,68100,15.5066923440622
"PITG_21661",898,18843,10.1705835829461,897,27483,13.7272718349831
"PITG_21665",1266,38868,7.62651591570208,1266,43660,9.2153108428529
"PITG_21666",1035,34610,8.64566705608602,1035,46503,8.00936295085193
"PITG_21667",1002,23640,9.52630364088329,1008,34114,8.09864910376065
"PITG_21668",1008,27016,19.5221944545444,1142,47355,17.0726199491932
"PITG_21673",2487,183207,37.1008442004952,2470,292557,62.5783312108727
"PITG_21680",555,23182,15.2300339368338,555,21897,11.4659737061256
"PITG_21681",0,0,0,0,0,0
"PITG_21687",508,9876,7.80219313051601,406,2634,4.33794466352124
"PITG_21688",2096,39843,14.0128468451297,1954,37268,17.2731801554429
"PITG_21693",748,13077,9.38374039250396,720,9649,10.0838174032649
"PITG_21694",730,18055,7.38263551950523,730,22084,11.3067724292971
"PITG_21695",1066,31543,10.7528729471034,1065,46765,17.6588132575838
"PITG_21696",207,5650,4.10483030323971,207,5085,11.8233087144575
"PITG_21697",259,4270,9.07719007468906,264,5723,11.6016965744637
"PITG_21699",475,7733,7.75348959894829,482,19604,11.8980603835937
"PITG_21701",790,26983,8.09088499384559,417,5454,9.32531943255199
"PITG_21702",697,13757,13.7219053854228,794,36872,20.3927847460326
"PITG_21705",542,27474,18.5854635920185,542,32785,25.3890043288838
"PITG_21706",1435,24947,7.38206497842746,1422,26609,6.72357756836287
"PITG_21708",647,28177,9.38941811545244,647,25244,10.0391503734808
"PITG_21709",679,26964,26.8760791833927,679,41813,41.2020951931719
"PITG_21712",474,6180,6.08907045254872,375,2875,6.62543190563725
"PITG_21713",330,8300,7.34566105256442,330,16860,7.64709308206015
"PITG_21714",606,16971,12.69248395728,606,30539,9.11149858618785
"PITG_21715",1940,64013,31.7875115495799,2035,74173,22.2599813488996
"PITG_21716",534,33794,13.2142635769334,534,29625,11.5898666952334
"PITG_21717",534,12425,7.8928929953378,534,18932,6.41824463094211
"PITG_21718",599,14000,9.03060385379807,599,16531,7.40491980629039
"PITG_21720",1298,48908,10.0563054357218,1298,50227,9.45405624701819
"PITG_21723",2893,123077,26.992194787978,2505,99677,26.5037312717272
"PITG_21724",1982,48624,21.7375437012696,2351,141201,30.0245637066066
"PITG_21725",112,2237,9.79026421823919,439,33118,12.9838458062955
"PITG_21726",851,12984,10.6290623518646,869,44394,17.065492138771
"PITG_21727",3889,88589,15.9833625966832,4349,219589,21.1496468949625
"PITG_21728",513,26542,19.3439770811935,381,4610,7.97639394207688
"PITG_21734",2101,106206,24.2108426153623,1660,66007,31.0455552166688
"PITG_21736",358,15748,24.4444710402065,367,9267,15.3896530609476
"PITG_21737",436,11379,14.2910125368741,456,34002,80.2013952129303
"PITG_21739",315,8390,5.45304679429903,315,9355,5.25052293614864
"PITG_21740",2130,40132,7.86834972188064,2130,64872,7.53088020197791
"PITG_21743",932,13902,12.9185047066221,887,18795,21.7314516755478
"PITG_21744",1046,35464,18.5336457980048,1061,29342,15.032666031485
"PITG_21745",366,13403,13.1080034510462,366,20744,11.6611938443022
"PITG_21748",1184,41292,14.1980764951559,1176,69155,28.38156220173
"PITG_21759",1581,103002,18.7400855219697,1581,114021,20.1125693754199
"PITG_21761",42,398,4.23764306732129,265,1142,4.92938505090551
"PITG_21762",1042,53881,16.8460535789862,1042,55928,16.8396135221213
"PITG_21763",1317,48125,26.3553965481572,1295,55109,22.314090976056
"PITG_21764",657,24954,24.3928340369168,672,26368,19.1071145199516
"PITG_21765",1047,48135,12.8699296658211,1024,36795,21.6043979223588
"PITG_21766",605,26685,11.4615695711645,569,13585,11.3805340951728
"PITG_21767",655,10297,12.5813914557096,548,11895,14.8188138545501
"PITG_21770",801,16625,11.1763127215647,820,32800,18.4129141918222
"PITG_21772",568,51008,14.8636314725559,568,67179,17.1395713874445
"PITG_21773",1354,88524,15.5443451050609,1354,100106,12.3439263868489
"PITG_21776",953,43757,19.299717947197,953,75426,27.8524912160689
"PITG_21778",420,24368,12.2089844865751,420,13632,7.00055036558345
"PITG_21779",633,9267,11.7442823967275,710,34078,10.2114453863089
"PITG_21780",708,20526,14.3767917621133,717,31585,10.4703018860922
"PITG_21781",956,24024,14.599367242283,965,31134,9.29379528225111
"PITG_21782",708,26757,14.4964746635597,706,30920,15.049187500148
"PITG_21784",1269,30508,15.4708676236639,1301,37635,17.3589712186869
"PITG_21786",553,9571,8.02716291486478,554,13319,9.46737475105696
"PITG_21787",869,55371,51.2016111942289,892,36018,22.9973056855813
"PITG_21788",828,43525,38.9528339109532,886,29937,10.5253813008596
"PITG_21789",521,33448,14.6109310978001,521,35160,10.155534871585
"PITG_21794",661,12723,13.4472762269199,683,29284,14.3184570953391
"PITG_21802",3033,175099,19.0659873483753,3033,210436,20.7164876360324
"PITG_21806",1812,71343,9.17158214315069,1812,59570,9.76113990348298
"PITG_21807",2911,111211,10.8292305199107,2911,99116,8.63356896752959
"PITG_21810",356,19295,7.87701950633693,356,18131,6.52648868820336
"PITG_21811",378,10799,11.9422473703739,378,16598,21.8216147315732
"PITG_21812",2267,107680,12.5035696093456,2267,144702,22.2095281443652
"PITG_21813",2590,66250,9.46844380767982,1834,33384,14.4829907881888
"PITG_21816",1464,35466,9.600411003204,1458,47948,12.9600808612912
"PITG_21819",439,12759,4.63316763024714,439,14123,12.3955164589241
"PITG_21820",653,24376,17.0634062640426,653,42765,24.891025845391
"PITG_21821",495,16547,15.2784680883367,495,19629,13.7727307346115
"PITG_21827",730,24006,9.40611935236963,730,28333,6.8532820370348
"PITG_21828",836,25518,6.67792157517533,836,29588,13.6419268751891
"PITG_21829",786,24452,8.5289010597866,786,26413,8.00858975893419
"PITG_21835",755,39872,11.2256760462201,755,47131,9.69005902141986
"PITG_21836",460,5797,11.1447079950091,674,33469,17.7967653778738
"PITG_21837",1199,22400,14.1123763309714,1233,17353,11.671567390623
"PITG_21841",587,37538,20.3178021262815,587,40108,21.2701299683683
"PITG_21842",859,56351,18.4498324254684,859,58545,9.92890857379657
"PITG_21843",946,28879,11.2164743450227,946,56895,11.4151915243166
"PITG_21845",492,19886,10.9978472219925,492,17153,11.7966369621871
"PITG_21846",2026,63939,15.1585653137191,2113,71507,15.5694646791168
"PITG_21848",344,4093,7.54815427874321,352,7167,12.5899678871077
"PITG_21850",694,25331,16.326904822036,692,23802,14.0752898737543
"PITG_21851",862,26115,15.5569819262953,863,29931,12.6530715511852
"PITG_21852",1288,25709,16.2199611482011,1157,25097,15.5879172009477
"PITG_21853",1838,73163,14.3594326476089,1822,74022,16.1917901043398
"PITG_21854",1317,33099,13.2767999520307,1148,18254,9.68759550013513
"PITG_21860",1518,72097,9.25602505906517,1518,150419,32.8908688282544
"PITG_21862",871,37218,16.8259768406589,870,48188,19.0494502878735
"PITG_21863",207,14020,11.2433044242534,207,10440,12.0586893226696
"PITG_21869",736,28070,16.1113415129694,736,21889,6.30769246636374
"PITG_21870",593,30944,12.0400745908537,593,33122,17.5790457947837
"PITG_21872",1661,36542,12.0041283423275,1703,58436,7.94955292421491
"PITG_21873",930,15806,10.0342641170953,945,32956,9.31703918009849
"PITG_21874",351,6292,11.7019612645017,344,8954,16.6636428880961
"PITG_21875",1045,40082,12.9410531794854,1036,36805,13.4291591725911
"PITG_21876",991,64706,22.3589077891742,991,71443,18.2236011862669
"PITG_21877",475,9285,12.7386602597882,490,12507,13.1226872436939
"PITG_21878",591,9500,6.83229975515128,597,24323,10.6577534799652
"PITG_21879",1696,45185,10.6862153824386,1694,68861,13.4056032299245
"PITG_21880",1146,26336,9.86837291471003,1146,42528,18.3795060208186
"PITG_21881",579,46529,56.0872645256435,579,34894,38.5989278524134
"PITG_21884",934,42288,20.9138674674979,934,32862,17.6771791858212
"PITG_21885",647,69178,37.4663725367679,647,110314,60.7475840034001
"PITG_21886",2746,152178,22.5652417209188,2744,186161,22.6924256271393
"PITG_21887",1489,86135,15.3719649848387,1489,105625,11.4324237608819
"PITG_21888",942,64629,11.836131188132,942,72491,15.1494516181441
"PITG_21889",2801,174052,14.7780689097659,2801,220565,15.2786030938904
"PITG_21890",749,4147,4.74972387299418,0,0,0
"PITG_21891",138,942,2.28255503137698,0,0,0
"PITG_21893",386,7498,20.503843887972,320,2061,5.00385851240453
"PITG_21894",586,9884,12.0121513706165,584,11417,12.6089139042002
"PITG_21900",779,19268,6.68132443665017,779,28504,8.9931686230556
"PITG_21901",775,19577,5.53744006534482,775,24889,5.58338011722141
"PITG_21903",147,3204,3.70290292547378,147,3909,7.87814307969338
"PITG_21905",617,9599,8.6215076081444,557,12201,17.1648547983369
"PITG_21906",835,18607,12.9309214089569,834,29283,14.7554153531916
"PITG_21907",635,12337,6.59790256364853,601,12902,12.4687458945723
"PITG_21908",1984,61357,10.533884417007,1974,63404,9.04232936483082
"PITG_21909",979,19724,7.4077019557418,979,32121,6.55811381026296
"PITG_21912",444,8405,5.41355951329905,444,6791,7.14511768762246
"PITG_21913",928,14477,15.709321633682,972,21402,14.3845833292377
"PITG_21914",958,53019,13.7634901457668,958,58868,16.400645861615
"PITG_21915",9186,530323,11.8543581294445,9186,648228,12.3873314301265
"PITG_21916",426,15713,11.078900332961,426,17861,16.1226726824976
"PITG_21918",561,16745,9.58087018976218,561,17359,8.32875555445207
"PITG_21923",1156,68075,35.0971699686475,1155,107779,59.0572602263816
"PITG_21924",936,26054,17.1368520396787,962,38061,19.9242076737642
"PITG_21925",692,28202,13.0147549014028,616,13007,13.2018872390748
"PITG_21926",718,54692,58.7928849972644,717,45041,53.9471191197903
"PITG_21929",930,18853,19.025778182443,963,32273,15.5971433677292
"PITG_21931",497,5954,9.30437403695069,573,9238,15.2031180745213
"PITG_21932",919,69667,34.9969950419407,866,49969,29.5772866231625
"PITG_21933",190,1755,7.46155505023322,85,991,6.90684634445816
"PITG_21936",602,17667,7.20445880140838,602,37375,11.5043708254663
"PITG_21937",1908,62484,8.39173455569124,1908,86381,17.3888972305031
"PITG_21939",1147,36438,7.65943464111027,1147,34553,6.7417567630148
"PITG_21940",1575,53885,14.6249544364834,1575,54291,11.9696348434879
"PITG_21941",937,17690,8.74817352503161,995,33274,9.19284290723312
"PITG_21942",522,4137,4.18912176992872,532,13882,8.03585430025893
"PITG_21943",1221,8004,4.96990952290336,1226,35487,7.10305128450827
"PITG_21944",780,16406,13.7718037263204,937,28803,9.03426886570894
"PITG_21945",1022,33676,9.71088193870516,1022,41133,12.7566068182997
"PITG_21946",1149,31634,8.96859068718101,1149,43132,11.4247853365732
"PITG_21948",709,13004,13.4454363191263,713,14015,9.89521297980082
"PITG_21949",345,15938,10.5781418310229,243,2130,6.07644260251991
"PITG_21952",279,3634,8.12200678075426,279,10310,20.1726713654594
"PITG_21959",1036,66097,10.9033363666379,1036,73747,13.6138529432672
"PITG_21960",777,30383,10.6329193162208,777,32123,9.55093082154344
"PITG_21961",1683,60712,7.70775910985239,1683,72656,10.7675708303689
"PITG_21962",3162,133644,19.3966803476354,3162,137440,18.8695456486509
"PITG_21963",1286,73071,26.9378230067514,1286,108672,35.360505575024
"PITG_21967",1213,81796,10.5132234081894,1213,47522,8.58162573949446
"PITG_21969",672,16279,11.1214596279197,673,17056,13.4462243343413
"PITG_21970",388,21266,11.1975318660548,388,10586,6.55267159216799
"PITG_21973",1202,26158,9.58086451724448,59,197,0.835336381039041
"PITG_21978",270,56754,45.3418736033122,270,57286,20.0708932165252
"PITG_21979",437,43086,63.4551656525451,437,42094,59.0814213902681
"PITG_21980",617,15310,13.6530189311499,630,43244,12.6628612729763
"PITG_21981",857,56657,28.9673613679956,838,110227,56.7256472375178
"PITG_21983",2294,106818,15.3898896956687,2294,152635,19.7387474958231
"PITG_21984",945,56554,18.4564720225542,945,29116,15.2600721871382
"PITG_21986",309,6631,10.3193715731234,309,8491,11.441992786401
"PITG_21987",735,29022,8.12333403586918,735,30112,11.704483425202
"PITG_21988",1305,54410,11.5563899752798,1305,59098,16.3279838952153
"PITG_21989",1351,87919,12.4934351376873,1351,95382,13.0663820419461
"PITG_21990",956,54053,17.5026522745792,956,60804,16.1468053661993
"PITG_21993",908,12011,7.17827539995208,961,19532,10.4853184340619
"PITG_21994",866,23125,13.5680267980276,898,26980,10.214835316363
"PITG_21995",676,7106,9.55172060173019,856,37614,9.33189709746748
"PITG_21998",750,22388,11.8939054226872,750,40647,16.1542211970528
"PITG_22000",358,8234,11.959943214484,363,9639,10.5085735162409
"PITG_22001",624,20036,9.92528992048907,624,19379,13.2288801278323
"PITG_22004",328,17815,26.8052281511594,339,45311,35.9999995151459
"PITG_22007",436,17898,13.9650540787095,436,26852,20.07741843971
"PITG_22013",127,1374,7.49833183029093,276,1945,4.46659833192571
"PITG_22015",1718,52111,15.1467242405046,1719,63345,19.6877167258613
"PITG_22016",615,19085,16.1580098992017,613,26953,27.1432672794181
"PITG_22017",531,20528,15.5060711166985,531,26263,17.2921603942088
"PITG_22018",566,38545,12.5432532877039,566,39012,8.79127517930569
"PITG_22020",952,23007,15.8217537031424,985,28710,21.4643859475075
"PITG_22021",1995,106248,15.5346231498019,1995,101456,14.0814213309112
"PITG_22022",1504,79095,15.5577152308048,1504,81454,13.9350823035373
"PITG_22023",1256,74008,24.428000758394,1254,66123,22.0129142969162
"PITG_22024",721,30863,18.5760006285732,721,26358,10.8516423042619
"PITG_22035",1467,40451,11.5302178852519,1467,55944,10.1450354149209
"PITG_22036",1053,26042,18.0269631343386,1072,29538,16.9863004367569
"PITG_22037",971,26315,12.9755300789633,972,40721,19.2837793394797
"PITG_22038",937,27799,9.51010348252662,937,37621,13.337891139415
"PITG_22039",403,8033,9.29280348894097,400,6158,8.08925876113923
"PITG_22040",532,9904,9.61716027792687,516,7287,7.64287192115646
"PITG_22041",405,10795,13.3091203875677,405,20709,23.4084904627055
"PITG_22045",555,16874,9.279999921495,555,28945,18.4670641535473
"PITG_22047",1023,12654,11.5536037589941,886,13778,14.7293047886655
"PITG_22048",427,57253,29.3507256569658,427,21395,12.2543714161817
"PITG_22052",397,12250,5.13573736527854,397,15517,7.88411780343284
"PITG_22053",798,22010,8.98082479199558,798,31833,12.3994330949454
"PITG_22054",890,33067,16.6959143489045,889,28707,14.2421253772456
"PITG_22056",714,22904,14.0056894792228,714,12729,6.46164766116292
"PITG_22057",1659,53537,7.18292273498878,1659,53572,12.2994600307493
"PITG_22058",387,6246,5.76807030264603,387,7282,6.18119623887971
"PITG_22060",2335,212382,58.0331930284746,2362,183996,49.6244078657954
"PITG_22062",758,10990,8.14292192007366,781,7644,5.21374004314641
"PITG_22063",636,5026,4.65907901663161,636,29059,16.1840778933941
"PITG_22064",349,7980,7.47153034977079,349,9932,7.56592625709418
"PITG_22065",1121,30413,6.34492097461263,1121,33025,8.38219219413127
"PITG_22068",630,41125,13.1593141881651,630,42022,12.3578015762357
"PITG_22069",597,16861,12.1019011100506,596,23844,16.1081615243384
"PITG_22070",686,57217,27.4283546918419,686,16359,7.0587656921714
"PITG_22075",967,14942,5.67757556518671,858,12001,7.51734481850731
"PITG_22076",546,21203,13.0601876529035,546,16079,9.8373062717191
"PITG_22077",473,11186,12.9433038502181,473,13355,9.95040150946642
"PITG_22079",899,18453,14.9980594338097,958,26595,15.1079183419987
"PITG_22080",1252,44157,9.09019947897887,1252,50762,12.4623331831339
