"X00Ip5_allele1","X00M_410_allele1","CBS.678.85_allele1","Ipom_1.2_allele1","Ipom_2.4_allele1","P3001_allele1","PIC97136_allele1","PIC97146_allele1","PIC97335_allele1","PIC97442_allele1","PIC97750_allele1","PIC97785_allele1","PIC99114_allele1","PIC99167_allele1","Pipo5_allele1","Pmir5_allele1"
"PITG_17212",4,2,3,NA,4,2,2,2,3,3,4,2,3,4,3,2
"PITG_17213",4,2,3,NA,4,2,2,2,3,3,4,2,3,4,3,2
"PITG_17214",4,2,3,NA,4,2,2,2,3,3,4,2,3,4,3,2
"PITG_17216",4,2,3,NA,4,2,2,2,3,3,4,2,3,4,3,2
"PITG_17217",4,2,3,NA,4,2,2,2,3,3,4,2,3,4,3,2
"PITG_17218",3,5,3,NA,4,2,4,3,2,NA,5,4,2,2,3,3
"PITG_17219",3,5,3,NA,4,2,4,3,2,NA,5,4,2,2,3,3
"PITG_17221",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17222",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17223",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17224",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17225",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17226",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17227",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17228",4,3,2,NA,2,4,2,2,2,2,3,3,3,5,2,4
"PITG_17229",NA,4,NA,NA,NA,5,2,4,NA,NA,NA,NA,3,NA,NA,NA
"PITG_17230",NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_17231",3,3,3,NA,2,2,NA,NA,NA,4,2,3,2,4,4,3
"PITG_17237",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17238",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17239",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17240",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17241",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17242",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17243",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17244",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17245",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17246",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17247",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17248",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17249",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17250",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17251",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17252",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17253",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17254",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17255",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17257",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17258",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17259",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17260",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17261",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17262",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17263",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17264",5,2,5,NA,4,3,3,2,2,2,2,4,2,5,3,3
"PITG_17265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_17266",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17268",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17269",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17270",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17271",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17272",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17273",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17274",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17275",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17278",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17279",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17280",3,2,4,NA,2,2,3,2,4,2,2,3,2,3,2,2
"PITG_17281",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17282",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17285",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17286",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17287",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17288",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17289",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17290",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17291",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17292",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17295",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17296",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17297",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17298",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17299",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17300",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17301",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17302",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17303",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17304",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17305",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17306",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17307",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17309",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17310",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17311",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17312",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17313",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17314",2,2,2,NA,3,2,2,2,2,2,2,3,2,2,2,2
"PITG_17315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_17316",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17317",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17320",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17321",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17322",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17323",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17325",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17326",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17327",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17328",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17329",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17330",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17331",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17332",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17333",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17334",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17335",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17337",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17342",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17343",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17344",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17345",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17346",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17347",2,2,3,NA,2,3,3,2,3,2,2,4,2,3,3,2
"PITG_17348",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17349",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17350",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17351",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17352",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17353",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17354",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17356",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17357",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17358",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17359",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17360",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17361",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17362",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17363",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17364",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17365",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17366",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17367",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17368",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17369",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17370",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17371",5,2,2,NA,5,2,3,3,2,3,2,4,3,2,3,5
"PITG_17378",2,3,2,NA,4,5,2,3,3,2,2,4,5,3,4,5
"PITG_17379",2,3,2,NA,4,5,2,3,3,2,2,4,5,3,4,5
"PITG_17380",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17381",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17382",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17383",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17384",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17385",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17386",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17387",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17388",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17389",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17390",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17391",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17392",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17393",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17394",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17395",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17396",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17398",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17399",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17400",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17401",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17402",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17403",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17404",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17405",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17406",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17407",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17408",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17409",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17410",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17411",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17412",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17413",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17416",4,4,2,NA,5,2,2,3,3,3,2,3,2,5,5,2
"PITG_17418",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17419",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17420",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17421",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17422",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17423",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17425",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17426",4,5,3,NA,5,5,2,4,3,2,4,2,5,5,4,3
"PITG_17430",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17433",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17434",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17435",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17437",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17438",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17439",2,5,2,NA,5,5,2,4,3,3,4,3,5,4,5,2
"PITG_17441",2,5,3,NA,3,5,2,2,5,5,3,4,4,3,5,2
"PITG_17442",2,5,3,NA,3,5,2,2,5,5,3,4,4,3,5,2
"PITG_17445",2,5,3,NA,3,5,2,2,5,5,3,4,4,3,5,2
"PITG_17446",4,4,3,NA,4,4,2,2,3,2,3,3,3,5,3,5
"PITG_17447",4,4,3,NA,4,4,2,2,3,2,3,3,3,5,3,5
"PITG_17448",4,4,3,NA,4,4,2,2,3,2,3,3,3,5,3,5
"PITG_17449",4,4,3,NA,4,4,2,2,3,2,3,3,3,5,3,5
"PITG_17452",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17453",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17454",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17455",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17456",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17457",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17458",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17460",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17461",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17466",5,5,5,NA,5,5,4,3,5,5,3,5,5,5,5,5
"PITG_17470",5,4,3,NA,4,3,4,4,4,5,4,5,5,5,4,5
"PITG_17471",5,4,3,NA,4,3,4,4,4,5,4,5,5,5,4,5
"PITG_17472",5,4,3,NA,4,3,4,4,4,5,4,5,5,5,4,5
"PITG_17477",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17478",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17479",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17480",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17481",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17482",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17483",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17484",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17485",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17486",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17487",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17488",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17489",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17490",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17491",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17492",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17493",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17494",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17495",5,2,3,NA,4,2,2,4,2,3,2,3,2,5,5,3
"PITG_17496",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17497",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17498",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17499",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17500",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17501",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17502",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17503",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17506",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17507",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17508",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17509",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17510",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17511",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17512",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17513",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17514",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17515",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17516",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17517",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17518",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17519",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17520",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17521",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17522",3,2,3,NA,2,2,3,3,2,4,2,2,2,2,5,3
"PITG_17524",3,2,2,NA,5,3,2,3,3,4,3,3,3,2,2,3
"PITG_17525",3,2,2,NA,5,3,2,3,3,4,3,3,3,2,2,3
"PITG_17526",3,2,2,NA,5,3,2,3,3,4,3,3,3,2,2,3
"PITG_17527",3,2,2,NA,5,3,2,3,3,4,3,3,3,2,2,3
"PITG_17531",3,2,2,NA,5,3,2,3,3,4,3,3,3,2,2,3
"PITG_17535",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17537",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17538",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17539",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17540",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17541",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17542",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17543",3,3,3,NA,2,3,3,4,4,2,3,3,2,2,2,3
"PITG_17546",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17549",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17550",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17551",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17552",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17554",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17556",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17557",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17559",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17560",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17562",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17563",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17565",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17566",4,2,4,NA,3,2,3,3,3,2,2,4,3,3,2,2
"PITG_17567",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17568",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17571",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17572",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17573",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17574",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17575",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17576",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17577",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17578",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17579",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17580",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17581",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17582",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17583",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17584",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17585",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17586",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17587",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17588",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17589",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17590",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17591",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17592",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17593",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17594",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17595",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17596",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17597",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17598",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17599",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17600",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17601",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17602",2,5,2,NA,4,2,2,4,3,2,2,4,2,3,2,2
"PITG_17603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITG_17604",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17605",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17606",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17607",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17608",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17609",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17611",2,4,4,NA,2,3,3,3,3,2,2,3,5,4,4,3
"PITG_17616",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17617",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17620",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17624",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17625",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17626",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17627",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17628",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17629",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17630",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17631",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17632",5,2,5,NA,3,3,2,2,4,2,2,3,3,3,5,3
"PITG_17634",2,2,3,NA,3,3,3,2,2,3,2,3,3,4,3,3
"PITG_17637",2,2,3,NA,3,3,3,2,2,3,2,3,3,4,3,3
"PITG_17638",2,2,3,NA,3,3,3,2,2,3,2,3,3,4,3,3
"PITG_17639",2,2,3,NA,3,3,3,2,2,3,2,3,3,4,3,3
